"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R350ZPZY5F7N9C","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States on March 8, 2023","March 8, 2023",1678233600,"Pastor B",5,"A Toy Combining Drawing with Bright-Colored Magnets – What’s Not to Love?","This is an awesome creative toy for my grandchildren.I’m always looking for toys that will catch their attention and inspire their creativity, and this is one of those toys!I ordered the 7 by 7 Yellow Duck version of this magnetic drawing tool (see below), and there are larger versions available as well.There are little colored magnetic disks (not magnets themselves, but able to be moved by the magnet in the stylus) are secured behind a transparent cover (it’s good that they are behind that cover, because they look so good that they’d certainly be eaten).You use a magnetic stylus to grab a colored disk and move it to the grid above and then raise the stylus when the disk is where you want it to be.If you want to move it again, just pick it up again with the stylus.You (or your small one) can draw to their heart’s content, creating whatever they want.There are cards included which you can use as patterns to make your designs, and that’s good practice in transferring some design in front of you to your own artwork, but I like the idea of free play better!I really like this game made by HINSLEAMER and sold by SICTTSID!I suspect (since I already have done so) that I will find myself occasionally playing with it when my grandchildren are not around!",false,"[]"
"R17H1BPGORBQPN","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States on March 8, 2023","March 8, 2023",1678233600,"Amazon Customer",5,"keeps kids occupied with counting, color matching","i got this product for my 3 year old and its totally 3 year old APPROVED! this product is GREAT for counting, color matching as well as following simple picture directions. keeps the little ones busy for some time. GREAT first learning toy. i can recommend this product to anyone of any age. does not make a mess these little m&m sized magnetic circles stayed within the plastic casing. MOM APPROVED KID APPROVED. ITS A MST HAVE FOR TRAVELING AWAY FROM HOME",false,"[]"
"R1VVUBN3VEKQE9","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States on March 8, 2023","March 8, 2023",1678233600,"newuser",4,"Very entertaining!","The media could not be loaded. I got this HINSLEAMER toy for my three-year-old daughter. It keeps her entertained for hours. I like that it is safe to use, and the beads are enclosed inside a plastic panel. There are several suggested patterns included to inspire kids to draw. One issue is that the magnetic pen is not connected to the item with a string, therefore it is very easy to lose. This toy has a great value for the price and I would recommend it to a friend.",false,"[""https://m.media-amazon.com/images/I/61KlxOCQCOL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/71mpVuQu1dL._SL1600_.jpg""]"
"RVYDE4JGN4IIH","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States on March 8, 2023","March 8, 2023",1678233600,"gail",5,"Artistic kid? This would be fun!","This is a different type of art project board from anything I have used before.There are 14 cardboard designs and you put one in the slot and make it happen on your magnetic board.All of the round disks are inside the board with a clear plastic top so that nothing can escape.Use the magnetic wand to move the disks around and drop them into the round dent in the bottom of the board.This is a simple design in the best possible way….no lights , bells. Or whistles, just a quiet game for one person.Good for hand dexterity, pattern recognition, learning colors, making a design or thinking up your own.There is a snug spot for the magnetic wand and this stores pretty flat on the game shelf.It feels well made and it should last a long time with normal usage.This comes in a box and would make a nice gift.Easy to take along when traveling or to a restaurant.It takes some concentration to get the disks where they need to go, so this could buy you a chunk of quiet time in your house!I would purchase it again.",false,"[]"
"R171KWS5Z980OY","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States on March 7, 2023","March 7, 2023",1678147200,"Allen",4,"Interesting but the can be a struggle to play with","I have to give some credit to the creativity to create a magnetic drawing board. Okay so first, you don't really draw with the HINSLEAMER 10.3” Magnetic Drawing Board. It comes with a magnetic pen that you'll pull the small colorful pieces into the placement rack. This in itself takes a bit of focus and time. Something that most toddlers and kids lack. Second, there are some design guides you can follow and create a completed image but those designs aren't very interesting (at least in my opinion). In terms of design though, the HINSLEAMER 10.3” Magnetic Drawing Board comes with a slot for the magnetic pen along with a mount for the design guides. That being said, the HINSLEAMER 10.3” Magnetic Drawing Board hasn't quite drawn the attention from my toddler as some other toys but only time will tell. I've attached a close-up photo of the toy here. I hope this helps!",false,"[""https://m.media-amazon.com/images/I/714rCOWbyvL._SL1600_.jpg""]"
"R3LGWCBG113MGA","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on April 19, 2023","April 19, 2023",1681858800,"Emily Matthys",5,"So fun!","My grandkids love this!",false,"[]"
"R15YQABC9VH318","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on April 13, 2023","April 13, 2023",1681340400,"PN",5,"timepass toy","engaging toys for kids...magnets works pretty well..good toys for playing while traveling or indoor with friends....can be used in daycare as educational toys..good for gift too.",false,"[]"
"R2W1HZ7N9R578G","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on April 12, 2023","April 12, 2023",1681254000,"Eugina Best",5,"Easy and simple","My son loves to doodle and sketch. He loves this because it’s colorful and he can make all sorts of things! Super easy to use and not messy.",false,"[]"
"R1UHF7Z6XR2DDM","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on April 10, 2023","April 10, 2023",1681081200,"Naje Lee Evans",5,"Magnet dots","I got this for my 3 year old son and he loves it. My 6 year old daughter enioys playing with it too. It is a great activity you can take on the go or do at home. It comes with cards that have different patterns on them for the child to copy the design. Definitely recommend!",false,"[""https://m.media-amazon.com/images/I/71UJYkhIVuL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/71X8DQHSKXL._SL1600_.jpg""]"
"R3A3LGY35H6J9O","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 30, 2023","March 30, 2023",1680130800,"Jennifer Barahona",5,"Cute","Great when goin on a tripOr travelingTons of funHours of funDefinitely a valueAnd brain teaserMy kids love it",false,"[]"
"R39TM5J0J32YHT","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 22, 2023","March 22, 2023",1679443200,"OneCent",4,"Entertaining, just hope it lasts","This is a fun fidget toy for my 4.7 yr old. He can do it just fine and seems entertained for at least one drawing at a time. I like the concept a lot, and hope it would last. The front clear panel is a thin piece of plastic and I worry that it would break from any messing around. The magnet at the tip of the pen is exposed and scratches this surface each time you move a stone, so that would add to the fragility. I wish the tip of the pen was covered with something soft so it doesn’t scratch like that. The colors are bright and bold.The pattern card can be put into a slot at the top of the game. The pen goes in there too, but in only one direction which you learn from trial and error. There is no place to put the cards while not drawing, so I ended up keeping the box to contain the parts.",false,"[""https://m.media-amazon.com/images/I/615x1E2FKbL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/61jDJGvhx2L._SL1600_.jpg""]"
"R3P99HH2792FYS","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 21, 2023","March 21, 2023",1679356800,"SuburbanMom",4,"For young children","I remember having such toys back when I was a kid and they were quite entertaining.The quality certainly is not what it used to be. And that’s the reason I deducted one star. It’s decent quality, although I’d spend a bit less for it.I feel that this is good for preschool and lower elementary age. It can be a bit difficult for toddlers to maneuver the magnets properly. The pictures are simple and easy to follow.For the age range above, it’s a great toy/game, especially for travel.",false,"[""https://m.media-amazon.com/images/I/61-FvAbadwL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/71FXosYY-BL._SL1600_.jpg"",""https://m.media-amazon.com/images/I/71RqFMGeu8L._SL1600_.jpg""]"
"R29Q5K8TRS6RO6","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 17, 2023","March 17, 2023",1679011200,"Amazon customer",3,"Flimsy","The idea behind this toy is great, but this particular one uses very poor quality materials. It felf quite flimsy right out of the box. The frontclear plastic casing pushes right down onto the inner plastic piece. It feels as if it will break easily. Also, it has scratches all over from just a few uses. There aren't as many circles to place the magnets as with others. There are empty gaps on 3 sides instead of just at the bottom. The pen picks up and moves the magnets well, and it is fun to play with. You can make the designs on the little cards or go freestyle. The pieces remind us of M&Ms. My kids like this toy; I just wish it was built better to hold up and last longer.",false,"[]"
"R2ZIPTZYY246MM","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 17, 2023","March 17, 2023",1679011200,"Cynthia Sanchez",4,"Kind Of Difficult For Little Hands","I am a mother of a two-year-old boy and I saw this magnetic drawing board and thought it would be perfect for him.First, this toy is not awful; however, it feels like it might be a little better for older kids than maybe the younger ones. The toy itself is made pretty well and the magnetic dots work pretty well; however, you do have to have patience and make sure this board is completely flat. I noticed that if you have the board at an angle of any sort, it will not work as well. The magnetic pen does work pretty well but you will notice sometimes it takes a couple of times for it to pick up a dot. After noticing that this requires a lot more motor skills than my toddler can do, I feel like this will be better for when he's a few years older.",false,"[""https://m.media-amazon.com/images/I/71ptxFyqBuL._SL1600_.jpg""]"
"R33338IODVN9HH","B0BVFKCZJY","B0BVFKCZJY","Reviewed in the United States 🇺🇸 on March 16, 2023","March 16, 2023",1678924800,"Mary",4,"Nice for a child that fidgets.","My grandson loves fidget toys. This will keep him occupied for quite awhile. I don't think the value is all that great for the price. It feels cheaply made.",false,"[]"
